개설강좌,    ,    ,      ,  ,                                                                                                   ,                                                                           ,    ,          ,      ,        ,                           ,      ,   ,    ,    ,                                                                        ,
    ,    ,    ,      ,  ,                                                                                                   ,                                                                           ,    ,          ,      ,        ,                           ,      ,   ,    ,    ,                                                                        ,
NO  ,개설전공,개설과정,과목번호  ,분반,교과목명                                                                                               ,담당교수                                                                       ,이수구분,과목세부구분    ,강의실습구분,교과분야    ,교과영역                       ,성적부여방법,학점 ,이론시수,실습시수,요일/교시/강의실                                                               ,비고
177 ,기초학부,학사  ,HL326 ,01,경제학 입문                                                                                             ,김완진                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,화14:30-17:30(E7 - 235)                                                  ,
178 ,기초학부,학사  ,HL327 ,01,과학기술과 현대사회                                                                                         ,이준석                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,수19:00-22:00(E7 - L21)                                                  ,
179 ,기초학부,학사  ,HL328 ,01,과학기술사의 주요장면                                                                                        ,이준석                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,화19:00-22:00(E7 - L21)                                                  ,
180 ,기초학부,학사  ,HL329 ,01,과학철학의 쟁점                                                                                           ,이준석                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,목19:00-22:00(E7 - L21)                                                  ,
181 ,기초학부,학사  ,HL330 ,01,인문사회과학 특강 - 역사와 영화                                                                                 ,김대륜                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,2.0,2.0 ,0.0 ,목19:00-21:00(E7 - L22)                                                  ,
182 ,기초학부,학사  ,HL331a,01,비판적 사고와 글쓰기                                                                                        ,김필남                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,월19:00-22:00(E7 - G01)                                                  ,
183 ,기초학부,학사  ,HL336 ,01,비교정치학                                                                                              ,윤지성                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,"월13:00-14:30(E7 - L20), 수13:00-14:30(E7 - L20)"                        ,
184 ,기초학부,학사  ,HL339 ,01,English for Literature                                                                             ,이정아                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,화19:00-22:00(E7 - L22)                                                  ,
185 ,기초학부,학사  ,HL341 ,01,커뮤니케이션과 현대사회                                                                                       ,김학수                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,목15:00-18:00(E7 - G02)                                                  ,
186 ,기초학부,학사  ,HL344 ,01,인문학특강 - 영문학의 숲을 거닐다                                                                                ,미배정                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,수18:00-21:00(E7 - G01)                                                  ,
187 ,기초학부,학사  ,HL346 ,01,한국 사회의 이해                                                                                          ,이종구                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,화14:30-17:30(E7 - G02)                                                  ,
188 ,기초학부,학사  ,HL348 ,01,고전의 산책                                                                                             ,"김대륜, 윤지성, 이준석, 임태훈, 이정아"                                                  ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,월19:00-22:00(E7 - L21)                                                  ,
189 ,기초학부,학사  ,HL349 ,01,사회학의 이해                                                                                            ,이종구                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,수09:00-12:00(E7 - 229)                                                  ,
190 ,기초학부,학사  ,HL352 ,01,산업과법                                                                                               ,이정재                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,수09:00-12:00(E7 - 235)                                                  ,
191 ,기초학부,학사  ,HL353 ,01,게임이론                                                                                               ,김완진                                                                        ,교선필수,교과        ,이론    ,인문소양    ,인문사회                       ,S/U   ,3.0,3.0 ,0.0 ,수09:00-12:00(E7 - L28)                                                  ,
192 ,기초학부,학사  ,HL471 ,01,UGRP Ⅲ - 자율자동차 기반 스마트 캠퍼스 조성                                                                       ,"최경호, 임용섭"                                                                 ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
193 ,기초학부,학사  ,HL471 ,02,UGRP Ⅲ - 여운을 주는 스토리 중심의 Multi-Genre-Game(MGG) 개발                                                   ,"강효상, 궁재하"                                                                 ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
194 ,기초학부,학사  ,HL471 ,03,UGRP Ⅲ - DGIST 캠퍼스 생활 안전을 위한 4족 보행로봇 개발                                                            ,"윤동원, 이재동, 오세훈"                                                            ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
195 ,기초학부,학사  ,HL471 ,04,UGRP Ⅲ - 우울감 및 충동적 기분변화를 진단하여 실시간 대응하는 Wearable Device 연구 개발                                       ,"강홍기, 김주한, 최지웅, 이창훈"                                                       ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
196 ,기초학부,학사  ,HL471 ,05,UGRP Ⅲ - 소스 코드 유사도 검증 알고리즘 및 이를 이용한 교육 보조 프로그램 개발                                                  ,신동훈                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
197 ,기초학부,학사  ,HL471 ,06,UGRP Ⅲ - 적외선 감응 양자점 태양전지 효율 및 안정성 향상을 위한 소재 개발에 관한 연구                                              ,최종민                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
198 ,기초학부,학사  ,HL471 ,07,UGRP Ⅲ - BMI Hackathon 2020@DGIST                                                                  ,안진웅                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
199 ,기초학부,학사  ,HL471 ,08,UGRP Ⅲ - 마이크로/나노로봇 제작 및 이를 이용한 단계별 약물전달 가능성 시험                                                     ,최홍수                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
200 ,기초학부,학사  ,HL471 ,09,UGRP Ⅲ - TensorStore: 인공지능 기반 빅데이터 저장 시스템 개발                                                       ,이성진                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
201 ,기초학부,학사  ,HL471 ,10,"UGRP Ⅲ - 미숙아의 근력측정을 위한 악력,흡입력 측정 장치 개발"                                                           ,이성원                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
202 ,기초학부,학사  ,HL471 ,11,UGRP Ⅲ - 과거의 인물 및 가상의 인물을 대변하는 대화형 AI 구현                                                           ,"임성훈, 정우영"                                                                 ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
203 ,기초학부,학사  ,HL471 ,12,UGRP Ⅲ - 액상 전자 물질과 레이저 공정 기반의 차세대 유연 반도체 소자 연구                                                     ,권혁준                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
204 ,기초학부,학사  ,HL471 ,13,UGRP Ⅲ - 인간유도만능줄기세포를 뇌세포 및 뇌오가노이드로 보다 손쉽고 저렴한 비용으로 분화시키는 방법의 개발                                    ,서진수                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
205 ,기초학부,학사  ,HL471 ,14,UGRP Ⅲ - 인간 질병 실시간 모니터링을 위한 마이크로플루이딕스 기반 통합 액체 생검 분리기술 개발                                          ,김민석                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
206 ,기초학부,학사  ,HL471 ,15,UGRP Ⅲ - 딥러닝 기반 홀로그래픽 혈액 영상에서의 암세포 추출 및 분류 알고리즘 설계 및 구현                                            ,"문인규, 김민석"                                                                 ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
207 ,기초학부,학사  ,HL471 ,16,UGRP Ⅲ - 접수면접 데이터 기반의 감정교류를 위한 대화형 챗봇 개발 및 인터랙션 연구                                                 ,"박종래, 신동훈"                                                                 ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
208 ,기초학부,학사  ,HL471 ,17,UGRP Ⅲ - 초고속 충전이 가능한 리튬 금속 전지                                                                      ,"이용민, 이홍경"                                                                 ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
209 ,기초학부,학사  ,HL471 ,18,UGRP Ⅲ - 정전기를 이용한 차세대 친환경 에너지 수확                                                                   ,이주혁                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
210 ,기초학부,학사  ,HL471 ,19,UGRP Ⅲ - 차세대 리튬금속전지 연구개발용 코인형 소형전지의 효율적 설계                                                         ,이홍경                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
211 ,기초학부,학사  ,HL471 ,20,UGRP Ⅲ - 공동주택 층간소음 솔루션 앱 개발                                                                        ,임용섭                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
212 ,기초학부,학사  ,HL471 ,21,UGRP Ⅲ - 안구 OCT/OCTA 영상만으로 환자의 상태를 맞추는 인공지능 개발                                                     ,박상현                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
213 ,기초학부,학사  ,HL471 ,22,UGRP Ⅲ - 오픈플랫폼을 활용한 캠퍼스 자율주행 미션에 도전                                                                ,"김경대, 권순"                                                                  ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
214 ,기초학부,학사  ,HL471 ,23,UGRP Ⅲ - E-Scooter(전동스쿠터)의 High-Torque형 구동부 메커니즘 개발                                                ,이승열                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
215 ,기초학부,학사  ,HL471 ,24,UGRP Ⅲ - 수술로봇비전시스템 개발                                                                              ,"박상현, 임성훈"                                                                 ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
216 ,기초학부,학사  ,HL471 ,25,UGRP Ⅲ - 소리와 음악을 시각적으로 표현하는 새로운 방법 개발하기                                                            ,"이기준, 문대원"                                                                 ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
217 ,기초학부,학사  ,HL471 ,26,UGRP Ⅲ - 태양-지구-달의 운동을 느끼게 해주는 야외조형물 제작                                                             ,"이기준, 이정아"                                                                 ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
218 ,기초학부,학사  ,HL471 ,27,UGRP Ⅲ - 지역 적정기술을 활용한 과학관 전시물 제작                                                                   ,"남창훈, 박종래"                                                                 ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
219 ,기초학부,학사  ,HL471 ,28,UGRP Ⅲ - 과학혁명의 동력                                                                                  ,김대륜                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
220 ,기초학부,학사  ,HL471 ,29,"UGRP Ⅲ - 뇌전증 치료제 후보군인 천연물 Marchaeridiol A,C의 전합성 연구"                                              ,정병혁                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
221 ,기초학부,학사  ,HL471 ,30,"UGRP Ⅲ - 노화에 따른 말초신경 탈수초화 및 근육제어, 기전 연구"                                                          ,이윤일                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
222 ,기초학부,학사  ,HL471 ,31,"UGRP Ⅲ - 미유기(Silurus microdorsalis) 점액의 항균성, 상처 치유 효과를 바탕으로 항생제와 스테로이드제 의약품을 대체할 부작용 없는 친환경 신약 개발","조정아, 백명인"                                                                 ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
223 ,기초학부,학사  ,HL471 ,32,UGRP Ⅲ - 터콰이즈 킬리피쉬 파킨슨병 모델에서 근전도 측정을 통해 in-vivo 스크리닝 동물모델로서의 가능성 확인                                ,김소희                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
224 ,기초학부,학사  ,HL471 ,33,UGRP Ⅲ - 일주기 리듬에 따른 뇌기능 조절 이해를 위한 동물 실험 모델 설계                                                      ,최한경                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
225 ,기초학부,학사  ,HL471 ,34,UGRP Ⅲ - 보조 T 세포 유래 엑소좀 엔지니어링을 통한 새로운 면역 폐암 치료법 개발                                                 ,예경무                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
226 ,기초학부,학사  ,HL471 ,35,UGRP Ⅲ - 박테리아의 언어를 해킹하는 숙주                                                                         ,구재형                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
227 ,기초학부,학사  ,HL471 ,36,UGRP Ⅲ - 초기 알츠하이머 질환에서 보이는 시냅스 단백질 이상 분석                                                           ,엄지원                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
228 ,기초학부,학사  ,HL471 ,37,UGRP Ⅲ - 세포 신호의 조절을 위한 입자가(價) 나노유전탐침                                                               ,서대하                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
229 ,기초학부,학사  ,HL471 ,38,UGRP Ⅲ - 전산과 이론물리학의 학제간 융복합                                                                        ,"조희승, 강준구"                                                                 ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
230 ,기초학부,학사  ,HL471 ,39,UGRP Ⅲ - 노화에 따른 식물의 소기관 조절 매커니즘                                                                    ,임평옥                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
231 ,기초학부,학사  ,HL471 ,40,UGRP Ⅲ - 두가지 역할을 수행하는 유기구조체의 설계 및 합성에 대한 연구                                                        ,이성기                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
232 ,기초학부,학사  ,HL471 ,41,UGRP Ⅲ - 단일 시행(One-shot)으로 전혈에서 exosome을 추출/정제/정량적 으로 분석할 수 있는 자동화된 이미징 기반 기술 개발                   ,이종찬                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
233 ,기초학부,학사  ,HL471 ,42,UGRP Ⅲ - 세포노화에서의 단백질분해 효소 기능 연구                                                                    ,이병훈                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
234 ,기초학부,학사  ,HL471 ,43,UGRP Ⅲ - 양자컴퓨터 시대를 위한 준비                                                                           ,강효상                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
235 ,기초학부,학사  ,HL471 ,44,UGRP Ⅲ - 레고처럼 내가 만들어 쌓는 세계 최고 품질의 2차원 반도체 나노 소자                                                    ,김영욱                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
236 ,기초학부,학사  ,HL471 ,45,UGRP Ⅲ - 정수에서의 제타함수 값                                                                              ,"안흥주, 이두석"                                                                 ,교선필수,교과        ,이론    ,DGIST특성화,융복합(UGRP/기타)               ,S/U   ,3.0,3.0 ,0.0 ,토20:00-23:00(E7 - 233)                                                  ,
237 ,기초학부,학사  ,HL479 ,01,기술벤처Ⅰ                                                                                              ,미배정                                                                        ,교선필수,교과        ,이론    ,DGIST특성화,창업리더                       ,등급    ,3.0,3.0 ,0.0 ,월19:00-22:00(E7 - 241)                                                  ,
238 ,기초학부,학사  ,IC522 ,01,EE&CSE: 컴퓨터 네트워크 (이.공)                                                                             ,최지환                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"화10:30-12:00(E3 - 112), 목10:30-12:00(E3 - 112)"                        ,
239 ,기초학부,학사  ,IC530 ,01,EE:통신의 기초 (이.공)                                                                                    ,최지웅                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"화15:00-16:30(E3 - 112), 목15:00-16:30(E3 - 112)"                        ,
240 ,기초학부,학사  ,IC550 ,01,EE:디지털 신호처리 (이.공)                                                                                  ,미배정                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"월16:30-18:00(E3 - 112), 수16:30-18:00(E3 - 112)"                        ,
241 ,기초학부,학사  ,IC567 ,01,EE:선형시스템 (이.공)                                                                                     ,김경대                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"월15:00-16:30(E3 - 113), 수15:00-16:30(E3 - 113)"                        ,
242 ,기초학부,학사  ,IC582 ,01,EE:반도체 공정 개론 (이.공)                                                                                 ,장재은                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"월10:30-13:00(E3 - 626), 월13:00-14:30(E3 - 626)"                        ,
243 ,기초학부,학사  ,IC900 ,01,Thesis (이.공)                                                                                       ,강홍기                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
244 ,기초학부,학사  ,IC900 ,02,Thesis (이.공)                                                                                       ,궁재하                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
245 ,기초학부,학사  ,IC900 ,03,Thesis (이.공)                                                                                       ,권혁준                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
246 ,기초학부,학사  ,IC900 ,04,Thesis (이.공)                                                                                       ,김경대                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
247 ,기초학부,학사  ,IC900 ,05,Thesis (이.공)                                                                                       ,김대훈                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
248 ,기초학부,학사  ,IC900 ,06,Thesis (이.공)                                                                                       ,김민수                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
249 ,기초학부,학사  ,IC900 ,07,Thesis (이.공)                                                                                       ,박경준                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
250 ,기초학부,학사  ,IC900 ,08,Thesis (이.공)                                                                                       ,은용순                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
251 ,기초학부,학사  ,IC900 ,09,Thesis (이.공)                                                                                       ,이성진                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
252 ,기초학부,학사  ,IC900 ,10,Thesis (이.공)                                                                                       ,이정협                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
253 ,기초학부,학사  ,IC900 ,11,Thesis (이.공)                                                                                       ,이제민                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
254 ,기초학부,학사  ,IC900 ,12,Thesis (이.공)                                                                                       ,임성훈                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
255 ,기초학부,학사  ,IC900 ,13,Thesis (이.공)                                                                                       ,장재은                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
256 ,기초학부,학사  ,IC900 ,14,Thesis (이.공)                                                                                       ,좌훈승                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
257 ,기초학부,학사  ,IC900 ,15,Thesis (이.공)                                                                                       ,최지웅                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
258 ,기초학부,학사  ,IC900 ,16,Thesis (이.공)                                                                                       ,최지환                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
259 ,기초학부,학사  ,IC900 ,17,Thesis (이.공)                                                                                       ,황재윤                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
260 ,기초학부,학사  ,IC900 ,18,Thesis (이.공)                                                                                       ,미배정                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
261 ,기초학부,학사  ,IC900 ,19,Thesis (이.공)                                                                                       ,미배정                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
262 ,기초학부,학사  ,IC900 ,20,Thesis (이.공)                                                                                       ,미배정                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
263 ,기초학부,학사  ,NB513 ,01,고급 세포 생물학 (이)                                                                                      ,"우혜련, 임평옥"                                                                 ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"화10:30-12:00(E4 - 606), 목10:30-12:00(E4 - 606)"                        ,
264 ,기초학부,학사  ,NB520 ,01,노화의 생물학 (이)                                                                                        ,"이영삼, 우혜련"                                                                 ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"월15:00-16:30(E4 - 114), 수15:00-16:30(E4 - 114)"                        ,
265 ,기초학부,학사  ,NB523 ,01,고급 유전체학 (이)                                                                                        ,"임평옥, 이재민"                                                                 ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"월13:30-15:00(E4 - 606), 수13:30-15:00(E4 - 606)"                        ,
266 ,기초학부,학사  ,NB536 ,01,생물정보학 (이)                                                                                          ,김종경                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"월10:30-12:00(E4 - 606), 수10:30-12:00(E4 - 606)"                        ,
