개설강좌,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
NO,개설전공,개설과정,과목번호,분반,교과목명,담당교수,이수구분,과목세부구분,강의실습구분,교과분야,교과영역,성적부여방법,학점,이론시수,실습시수,요일/교시/강의실,비고
255,기초학부,학사,RT900,09,Thesis (이.공),윤동원,교선필수,연구(Thesis),이론,기초공학,MIREBraiN,S/U,1.0,5.0,0.0,금09:00-14:00(E7 - 233),
256,기초학부,학사,RT900,10,Thesis (이.공),이상훈,교선필수,연구(Thesis),이론,기초공학,MIREBraiN,S/U,1.0,5.0,0.0,금09:00-14:00(E7 - 233),
257,기초학부,학사,RT900,11,Thesis (이.공),이옥균,교선필수,연구(Thesis),이론,기초공학,MIREBraiN,S/U,1.0,5.0,0.0,금09:00-14:00(E7 - 233),
258,기초학부,학사,RT900,12,Thesis (이.공),장경인,교선필수,연구(Thesis),이론,기초공학,MIREBraiN,S/U,1.0,5.0,0.0,금09:00-14:00(E7 - 233),
259,기초학부,학사,RT900,13,Thesis (이.공),최홍수,교선필수,연구(Thesis),이론,기초공학,MIREBraiN,S/U,1.0,5.0,0.0,금09:00-14:00(E7 - 233),
260,기초학부,학사,RT900,14,Thesis (이.공),홍재성,교선필수,연구(Thesis),이론,기초공학,MIREBraiN,S/U,1.0,5.0,0.0,금09:00-14:00(E7 - 233),
261,기초학부,학사,SE102a,01,다변수 미적분학,안흥주,공통필수,교과,이론및실습,기초과학,수학,등급,3.0,3.0,1.0,"월13:00-14:30(E7 - L21), 수13:00-14:30(E7 - L21), 목13:00-14:00(E3 - 320)","동일과목 : (SE102) 다변수 미적분학, (SE114) 다변수 미적분학 연습"
262,기초학부,학사,SE102a,02,다변수 미적분학,한강진,공통필수,교과,이론및실습,기초과학,수학,등급,3.0,3.0,1.0,"화16:00-17:30(E7 - L22), 목13:00-14:00(E3 - 317), 목16:30-18:00(E7 - L22)","동일과목 : (SE102) 다변수 미적분학, (SE114) 다변수 미적분학 연습"
263,기초학부,학사,SE102a,03,다변수 미적분학,강효상,공통필수,교과,이론및실습,기초과학,수학,등급,3.0,3.0,1.0,"월16:30-18:00(E7 - 223), 목13:00-14:00(E3 - 318), 목16:30-18:00(E7 - 223)","동일과목 : (SE102) 다변수 미적분학, (SE114) 다변수 미적분학 연습"
264,기초학부,학사,SE102a,04,다변수 미적분학,이두석,공통필수,교과,이론및실습,기초과학,수학,등급,3.0,3.0,1.0,"월16:30-18:00(E7 - 224), 목13:00-14:00(E5 - 221), 목16:30-18:00(E7 - 224)","동일과목 : (SE102) 다변수 미적분학, (SE114) 다변수 미적분학 연습"
265,기초학부,학사,SE105,01,전자기학,조희승,공통필수,교과,이론,기초과학,물리,등급,3.0,3.0,0.0,"월13:00-14:30(E7 - L22), 수13:00-14:30(E7 - L22)",
266,기초학부,학사,SE105,02,전자기학,조희승,공통필수,교과,이론,기초과학,물리,등급,3.0,3.0,0.0,"수09:00-10:30(E7 - L22), 금09:00-10:30(E7 - L22)",
267,기초학부,학사,SE105a,01,전자기학-심화,윤춘섭,공통필수,교과,이론,기초과학,물리,등급,3.0,3.0,0.0,"수09:00-10:30(E7 - 223), 금09:00-10:30(E7 - 223)",
268,기초학부,학사,SE105b,01,전자기학-기초,박기성,공통필수,교과,이론,기초과학,물리,등급,3.0,3.0,0.0,"수09:00-10:30(E7 - L21), 금09:00-10:30(E7 - L21)",
269,기초학부,학사,SE106,01,전자기학실험,미배정,공통필수,교과,실습,기초과학,물리,등급,1.0,0.0,2.0,월10:00-12:00(E2 - 218),
270,기초학부,학사,SE106,02,전자기학실험,미배정,공통필수,교과,실습,기초과학,물리,등급,1.0,0.0,2.0,월12:30-14:30(E2 - 219),
271,기초학부,학사,SE106,03,전자기학실험,미배정,공통필수,교과,실습,기초과학,물리,등급,1.0,0.0,2.0,화12:30-14:30(E2 - 219),
272,기초학부,학사,SE106,04,전자기학실험,미배정,공통필수,교과,실습,기초과학,물리,등급,1.0,0.0,2.0,화16:00-18:00(E2 - 219),
273,기초학부,학사,SE106,05,전자기학실험,박기성,공통필수,교과,실습,기초과학,물리,등급,1.0,0.0,2.0,월10:00-12:00(E2 - 219),
274,기초학부,학사,SE106,06,전자기학실험,조희승,공통필수,교과,실습,기초과학,물리,등급,1.0,0.0,2.0,화12:30-14:30(E2 - 218),
275,기초학부,학사,SE106,07,전자기학실험,조희승,공통필수,교과,실습,기초과학,물리,등급,1.0,0.0,2.0,목10:00-12:00(E2 - 219),
276,기초학부,학사,SE108a,01,기초화학실험,미배정,공통필수,교과,실습,기초과학,화학,등급,1.0,0.0,2.0,화10:00-12:00(E6 - 221),동일과목 : (SE108) 기초화학실험 I
277,기초학부,학사,SE108a,02,기초화학실험,미배정,공통필수,교과,실습,기초과학,화학,등급,1.0,0.0,2.0,화12:30-14:30(E6 - 221),동일과목 : (SE108) 기초화학실험 I
278,기초학부,학사,SE108a,03,기초화학실험,미배정,공통필수,교과,실습,기초과학,화학,등급,1.0,0.0,2.0,화16:00-18:00(E6 - 221),동일과목 : (SE108) 기초화학실험 I
279,기초학부,학사,SE108a,04,기초화학실험,미배정,공통필수,교과,실습,기초과학,화학,등급,1.0,0.0,2.0,금10:30-12:30(E6 - 221),동일과목 : (SE108) 기초화학실험 I
280,기초학부,학사,SE108a,05,기초화학실험,미배정,공통필수,교과,실습,기초과학,화학,등급,1.0,0.0,2.0,금13:00-15:00(E6 - 221),동일과목 : (SE108) 기초화학실험 I
281,기초학부,학사,SE108a,06,기초화학실험,미배정,공통필수,교과,실습,기초과학,화학,등급,1.0,0.0,2.0,금16:00-18:00(E6 - 221),동일과목 : (SE108) 기초화학실험 I
282,기초학부,학사,SE108a,07,기초화학실험,미배정,공통필수,교과,실습,기초과학,화학,등급,1.0,0.0,2.0,목14:30-16:30(E6 - 221),동일과목 : (SE108) 기초화학실험 I
283,기초학부,학사,SE108a,08,기초화학실험,미배정,공통필수,교과,실습,기초과학,화학,등급,1.0,0.0,2.0,월14:00-16:00(E6 - 221),동일과목 : (SE108) 기초화학실험 I
284,기초학부,학사,SE108a,09,기초화학실험,미배정,공통필수,교과,실습,기초과학,화학,등급,1.0,0.0,2.0,수13:30-15:30(E6 - 221),동일과목 : (SE108) 기초화학실험 I
285,기초학부,학사,SE108a,10,기초화학실험,미배정,공통필수,교과,실습,기초과학,화학,등급,1.0,0.0,2.0,목10:00-12:00(E6 - 221),동일과목 : (SE108) 기초화학실험 I
286,기초학부,학사,SE109,01,화학 반응의 이해,김성균,공통필수,교과,이론,기초과학,화학,등급,3.0,3.0,0.0,"화10:30-12:00(E7 - L21), 금10:30-12:00(E7 - L21)",
287,기초학부,학사,SE109,02,화학 반응의 이해,정현숙,공통필수,교과,이론,기초과학,화학,등급,3.0,3.0,0.0,"화13:00-14:30(E7 - L31), 금13:00-14:30(E7 - L31)",
288,기초학부,학사,SE109,03,화학 반응의 이해,정현숙,공통필수,교과,이론,기초과학,화학,등급,3.0,3.0,0.0,"화10:30-12:00(E7 - L31), 금10:30-12:00(E7 - L31)",
289,기초학부,학사,SE109,04,화학 반응의 이해,남창훈,공통필수,교과,이론,기초과학,화학,등급,3.0,3.0,0.0,"수10:30-12:00(E7 - L22), 금10:30-12:00(E7 - L22)",
290,기초학부,학사,SE111,01,분자와 생명현상,조정아,공통필수,교과,이론,기초과학,생물,등급,3.0,3.0,0.0,"화14:30-16:00(E7 - 223), 목14:30-16:00(E7 - 223)",
291,기초학부,학사,SE111,02,분자와 생명현상,"조정아, 이상임",공통필수,교과,이론,기초과학,생물,등급,3.0,3.0,0.0,"월14:30-16:00(E7 - L22), 수14:30-16:00(E7 - L22)",
292,기초학부,학사,SE111a,01,분자와 생명현상-심화,이창훈,공통필수,교과,이론,기초과학,생물,등급,3.0,3.0,0.0,"월14:30-16:00(E7 - 224), 수14:30-16:00(E7 - 224)",
293,기초학부,학사,SE111b,01,분자와 생명현상-기초,이상임,공통필수,교과,이론,기초과학,생물,등급,3.0,3.0,0.0,"화14:30-16:00(E7 - L22), 목14:30-16:00(E7 - L22)",
294,기초학부,학사,SE112,01,분자와 생명현상 실험,이창훈,공통필수,교과,실습,기초과학,생물,등급,1.0,0.0,2.0,화16:00-18:00(E4 - 225),
295,기초학부,학사,SE112,02,분자와 생명현상 실험,조정아,공통필수,교과,실습,기초과학,생물,등급,1.0,0.0,2.0,월10:00-12:00(E4 - 225),
296,기초학부,학사,SE112,03,분자와 생명현상 실험,김대환,공통필수,교과,실습,기초과학,생물,등급,1.0,0.0,2.0,화10:00-12:00(E4 - 225),
297,기초학부,학사,SE112,04,분자와 생명현상 실험,김태호,공통필수,교과,실습,기초과학,생물,등급,1.0,0.0,2.0,수10:30-12:30(E4 - 225),
298,기초학부,학사,SE112,05,분자와 생명현상 실험,김태호,공통필수,교과,실습,기초과학,생물,등급,1.0,0.0,2.0,수13:30-15:30(E4 - 225),
299,기초학부,학사,SE112,06,분자와 생명현상 실험,김태호,공통필수,교과,실습,기초과학,생물,등급,1.0,0.0,2.0,수16:00-18:00(E4 - 225),
300,기초학부,학사,SE112,07,분자와 생명현상 실험,이창훈,공통필수,교과,실습,기초과학,생물,등급,1.0,0.0,2.0,목14:30-16:30(E4 - 225),
301,기초학부,학사,SE118,01,디자인 사고,박종래,공통필수,교과,이론,기초공학,디자인 사고,등급,3.0,3.0,0.0,월09:30-12:30(E7 - 237),동일과목 : (SE302) 디자인공학
302,기초학부,학사,SE118,02,디자인 사고,박종래,공통필수,교과,이론,기초공학,디자인 사고,등급,3.0,3.0,0.0,화15:30-18:30(E7 - 237),동일과목 : (SE302) 디자인공학
303,기초학부,학사,SE202b,01,복합 공학 수학,이두석,공통필수,교과,이론및실습,기초과학,수학,등급,3.0,3.0,1.0,"월09:00-10:30(E7 - 224), 월13:30-14:30(E3 - 320), 수09:00-10:30(E7 - 224)","동일과목 : (SE202) 복합 공학 수학, (SE209) 복합 공학 수학 연습 / 2014~2017학번에 한하여 신청 가능"
304,기초학부,학사,SE202b,02,복합 공학 수학,안소영,공통필수,교과,이론및실습,기초과학,수학,등급,3.0,3.0,1.0,"월13:30-14:30(E3 - 317), 화13:00-14:30(E7 - L22), 목13:00-14:30(E7 - L22)","동일과목 : (SE202) 복합 공학 수학, (SE209) 복합 공학 수학 연습 / 2014~2017학번에 한하여 신청 가능"
305,기초학부,학사,SE202c,01,복합 공학 수학 - 심화,한강진,공통필수,교과,이론및실습,기초과학,수학,등급,3.0,3.0,1.0,"월13:30-14:30(E3 - 318), 화10:30-12:00(E7 - L22), 목10:30-12:00(E7 - L22)","동일과목 : (SE202a) 복합 공학 수학 - 심화, (SE209a) 복합 공학 수학 연습  - 심화 / 2014~2017학번만 신청 가능"
306,기초학부,학사,SE206a,01,확률과 통계 및 실습,김주한,공통필수,교과,이론및실습,기초과학,수학,등급,3.0,3.0,1.0,"월09:00-11:00(E7 - 242), 수09:00-11:00(E7 - 242)","동일과목 : (SE206) 확률과 통계(이론), (SE211) 확률과 통계(실습) / 2018학번 이후 학번만 신청 가능"
307,기초학부,학사,SE206a,02,확률과 통계 및 실습,김주한,공통필수,교과,이론및실습,기초과학,수학,등급,3.0,3.0,1.0,"월15:30-17:30(E7 - 242), 수13:00-15:00(E7 - 242)","동일과목 : (SE206) 확률과 통계(이론), (SE211) 확률과 통계(실습) / 2018학번 이후 학번만 신청 가능"
308,기초학부,학사,SE211a,01,확률과 통계 및 실습,김주한,공통필수,교과,이론및실습,기초공학,통계,등급,3.0,3.0,1.0,"월09:00-11:00(E7 - 242), 수09:00-11:00(E7 - 242)","동일과목 : (SE206) 확률과 통계(이론), (SE211) 확률과 통계(실습) / 2014~2017학번만 신청 가능"
309,기초학부,학사,SE211a,02,확률과 통계 및 실습,김주한,공통필수,교과,이론및실습,기초공학,통계,등급,3.0,3.0,1.0,"월15:30-17:30(E7 - 242), 수13:00-15:00(E7 - 242)","동일과목 : (SE206) 확률과 통계(이론), (SE211) 확률과 통계(실습) / 2014~2017학번만 신청 가능"
310,기초학부,학사,SE212,01,세포와 생명현상,김대환,공통필수,교과,이론,기초과학,생물,등급,2.0,2.0,0.0,수10:00-12:00(E7 - 241),2014~2017학번만 신청 가능
311,기초학부,학사,SE214a,01,자동제어시스템(이론),임용섭,공통필수,교과,이론,기초공학,자동제어,등급,2.0,2.0,0.0,월10:00-12:00(E7 - L22),"동일과목 : (SE301) 자동제어시스템, (SE301a) 자동제어시스템(이론)"
312,기초학부,학사,SE214a,02,자동제어시스템(이론),장평훈,공통필수,교과,이론,기초공학,자동제어,등급,2.0,2.0,0.0,화10:00-12:00(E7 - 223),"동일과목 : (SE301) 자동제어시스템, (SE301a) 자동제어시스템(이론)"
313,기초학부,학사,SE214a,03,자동제어시스템(이론),장평훈,공통필수,교과,이론,기초공학,자동제어,등급,2.0,2.0,0.0,월16:00-18:00(E7 - L22),"동일과목 : (SE301) 자동제어시스템, (SE301a) 자동제어시스템(이론)"
314,기초학부,학사,SE214a,04,자동제어시스템(이론),임용섭,공통필수,교과,이론,기초공학,자동제어,등급,2.0,2.0,0.0,화16:00-18:00(E7 - 223),"동일과목 : (SE301) 자동제어시스템, (SE301a) 자동제어시스템(이론)"
315,기초학부,학사,SE214b,01,자동제어시스템(실습),최경호,공통필수,교과,실습,기초공학,자동제어,등급,1.0,0.0,2.0,수13:00-15:00(E5 - 220A),"동일과목 : (SE301) 자동제어시스템, (SE301b) 자동제어시스템(실습)"
316,기초학부,학사,SE214b,02,자동제어시스템(실습),김찬용,공통필수,교과,실습,기초공학,자동제어,등급,1.0,0.0,2.0,수13:00-15:00(E5 - 220B),"동일과목 : (SE301) 자동제어시스템, (SE301b) 자동제어시스템(실습)"
317,기초학부,학사,SE214b,03,자동제어시스템(실습),최경호,공통필수,교과,실습,기초공학,자동제어,등급,1.0,0.0,2.0,수16:00-18:00(E5 - 220A),"동일과목 : (SE301) 자동제어시스템, (SE301b) 자동제어시스템(실습)"
318,기초학부,학사,SE214b,04,자동제어시스템(실습),김찬용,공통필수,교과,실습,기초공학,자동제어,등급,1.0,0.0,2.0,수16:00-18:00(E5 - 220B),"동일과목 : (SE301) 자동제어시스템, (SE301b) 자동제어시스템(실습)"
319,기초학부,학사,SE214b,05,자동제어시스템(실습),최경호,공통필수,교과,실습,기초공학,자동제어,등급,1.0,0.0,2.0,목13:00-15:00(E5 - 220A),"동일과목 : (SE301) 자동제어시스템, (SE301b) 자동제어시스템(실습)"
320,기초학부,학사,SE214b,06,자동제어시스템(실습),임용섭,공통필수,교과,실습,기초공학,자동제어,등급,1.0,0.0,2.0,목13:00-15:00(E5 - 220B),"동일과목 : (SE301) 자동제어시스템, (SE301b) 자동제어시스템(실습)"
321,기초학부,학사,SE214b,07,자동제어시스템(실습),최경호,공통필수,교과,실습,기초공학,자동제어,등급,1.0,0.0,2.0,목16:00-18:00(E5 - 220A),"동일과목 : (SE301) 자동제어시스템, (SE301b) 자동제어시스템(실습)"
322,기초학부,학사,SE214b,08,자동제어시스템(실습),임용섭,공통필수,교과,실습,기초공학,자동제어,등급,1.0,0.0,2.0,목16:00-18:00(E5 - 220B),"동일과목 : (SE301) 자동제어시스템, (SE301b) 자동제어시스템(실습)"
323,기초학부,학사,SE221c,01,복소함수론 (이.공),한강진,교선필수,교과,이론및실습,기초과학,수학,등급,3.0,3.0,1.0,"월13:30-14:30(E3 - 318), 화10:30-12:00(E7 - L22), 목10:30-12:00(E7 - L22)","동일과목 : (SE221) 복합 공학 수학 – 심화 (이), (SE221a) 복합 공학 수학 - 심화 연습 (이), (SE221b) 복합 공학 수학 – 심화 (이) / 2018학번 이후 학번만 신청 가능"
324,기초학부,학사,SE222c,01,"복합 공학 수학 (이, 공)",이두석,교선필수,교과,이론및실습,기초과학,수학,등급,3.0,3.0,1.0,"월09:00-10:30(E7 - 224), 수09:00-10:30(E7 - 224)","동일과목 : (SE222) 복합 공학 수학 (이), (SE222a) 복합 공학 수학 연습 (이), (SE222b) 복합 공학 수학 (이)  / 2018학번 이후 학번만 신청 가능"
325,기초학부,학사,SE222c,02,"복합 공학 수학 (이, 공)",안소영,교선필수,교과,이론및실습,기초과학,수학,등급,3.0,3.0,1.0,"월13:30-14:30(E3 - 317), 화13:00-14:30(E7 - L22), 목13:00-14:30(E7 - L22)","동일과목 : (SE222) 복합 공학 수학 (이), (SE222a) 복합 공학 수학 연습 (이), (SE222b) 복합 공학 수학 (이)  / 2018학번 이후 학번만 신청 가능"
326,기초학부,학사,SE232a,01,열 및 통계 물리 (이.공),강준구,교선필수,교과,이론,기초과학,물리,등급,3.0,3.0,0.0,"화10:30-12:00(E7 - 242), 목10:30-12:00(E7 - 242)","동일과목 : (SE232) 열 및 통계 물리(이론) (이.공), (SE234) 열 및 통계 물리(실습) (이.공)"
327,기초학부,학사,SE237,01,전기역학(이.공),이기준,교선필수,교과,이론,기초과학,물리,등급,3.0,3.0,0.0,"월09:00-10:30(E7 - L31), 금09:00-10:30(E7 - L31)",
328,기초학부,학사,SE245c,01,유기화학의 이해 (이),미배정,교선필수,교과,이론,기초과학,화학,등급,3.0,3.0,0.0,,"동일과목 : (SE243) 유기화학의 이해(이론) (이), (SE244) 유기화학의 이해(실습) (이), (SE245a) 유기화학의 이해(이론) (이), (SE245b) 유기화학의 이해(실습) (이) /  2014~2017학번만 신청 가능"
329,기초학부,학사,SE245e,01,유기화학 Ⅱ (이),정병혁,교선필수,교과,이론,기초과학,화학,등급,3.0,3.0,0.0,"월10:30-12:00(E7 - 223), 목10:30-12:00(E7 - 223)","동일과목 : (SE345) 유기반응의 이해 (이), (SE345a) 유기화학 Ⅱ (이) / 2018학번 이후 학번만 신청 가능"
330,기초학부,학사,SE246d,01,무기화학 Ⅰ (이),김성균,교선필수,교과,이론,기초과학,화학,등급,3.0,3.0,0.0,"화13:00-14:30(E7 - 224), 금13:00-14:30(E7 - 224)","동일과목 : (SE240) 합성으로 이루어진 세상(이), (SE246a) 합성으로 이루어진 세상(이론) (이), (SE246b) 합성으로 이루어진 세상(실습) (이), (SE246c) 합성으로 이루어진 세상 (이)"
331,기초학부,학사,SE248a,01,물리화학Ⅰ (이),장윤희,교선필수,교과,이론,기초과학,화학,등급,3.0,3.0,0.0,"목13:00-14:30(E7 - 224), 금14:30-16:00(E7 - 224)","동일과목 : (SE248) 화학속의 물리학 (이), (SE340) 화학속의 물리학 (이)"
332,기초학부,학사,SE249b,01,화학공학개론 (공),이용민,교선필수,교과,이론,기초과학,화학,등급,3.0,3.0,0.0,"월13:00-14:30(E6 - 620), 수10:30-12:00(E6 - 620)",
333,기초학부,학사,SE252,01,생명과학실험 II (이),김대환,교선필수,교과,실습,기초과학,생물,등급,3.0,0.0,6.0,"화19:00-22:00(E4 - 226), 목13:00-16:00(E4 - 226)",
334,기초학부,학사,SE252,02,생명과학실험 II (이),이상임,교선필수,교과,실습,기초과학,생물,등급,3.0,0.0,6.0,"월19:00-22:00(E4 - 226), 수09:00-12:00(E4 - 226)",
335,기초학부,학사,SE253,01,유전자의 구조와 발현(이),"우혜련, 임평옥, 김규형, 이성배",교선필수,교과,이론,기초과학,생물,등급,3.0,3.0,0.0,화15:00-18:00(E7 - 241),
336,기초학부,학사,SE253,02,유전자의 구조와 발현(이),"우혜련, 임평옥, 김규형, 이성배",교선필수,교과,이론,기초과학,생물,등급,3.0,3.0,0.0,목15:00-18:00(E7 - 241),
337,기초학부,학사,SE271,01,객체지향 프로그래밍 (이.공),신동훈,교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,"화16:30-18:00(E7 - L31), 목16:30-18:00(E7 - L31)",동일과목 : (SE375) 객체지향 프로그래밍 (이.공)
338,기초학부,학사,SE272,01,디자인 기획과 전략(공),박종래,교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,"월15:30-17:00(E7 - 237), 수13:00-14:30(E7 - 237)",
339,기초학부,학사,SE324a,01,수치해석 (이.공),안소영,교선필수,교과,이론,기초과학,수학,등급,3.0,3.0,0.0,"화10:30-12:00(E7 - 224), 목10:30-12:00(E7 - 224)","동일과목 : (SE324) 수치해석 (이.공), (SE422) 수치해석 (이.공)"
340,기초학부,학사,SE325,01,편미분 방정식 (이.공),안흥주,교선필수,교과,이론,기초과학,수학,등급,3.0,3.0,0.0,"화13:00-14:30(E7 - G02), 목16:30-18:00(E7 - G02)",
341,기초학부,학사,SE327a,01,고급대수 (이),한강진,교선필수,교과,이론,기초과학,수학,등급,3.0,3.0,0.0,"월16:00-17:30(E7 - G02), 수09:00-10:30(E7 - G02)",동일과목 : (SE327) 수학특강(이) / 영어강의(Delivered in English)
342,기초학부,학사,SE328,01,위상수학(이),강효상,교선필수,교과,이론,기초과학,수학,등급,3.0,3.0,0.0,"월13:00-14:30(E7 - L31), 수10:30-12:00(E7 - L31)",영어강의(Delivered in English)
343,기초학부,학사,SE333a,01,양자역학의 응용 (이.공),박기성,교선필수,교과,이론,기초과학,물리,등급,3.0,3.0,0.0,"화16:30-18:00(E7 - G01), 목13:00-14:30(E7 - G01)",동일과목 : (SE333) 양자역학과 나노물리 (이.공) / 영어강의(Delivered in English)
344,기초학부,학사,SE334a,01,고체물리 (이.공),윤춘섭,교선필수,교과,이론,기초과학,물리,등급,3.0,3.0,0.0,"월16:30-18:00(E7 - L21), 수14:30-16:00(E7 - L30)",동일과목 : (SE334) 고체의 성질 (이) / 영어강의(Delivered in English)
345,기초학부,학사,SE336,01,응용물리 실험(이.공),"박기성, 이기준",교선필수,교과,실습,기초과학,물리,등급,2.0,0.0,4.0,수19:00-23:00(E2 - 219),
346,기초학부,학사,SE345,01,유기반응의 이해 (이),미배정,교선필수,교과,이론,기초과학,화학,등급,3.0,3.0,0.0,,영어강의(Delivered in English) / 2014~2017학번만 신청 가능
347,기초학부,학사,SE346b,01,심화화학실험 Ⅱ (물리.무기화학)(이),"김성균, 정현숙",교선필수,교과,실습,기초과학,화학,등급,2.0,0.0,4.0,월12:30-16:30(E6 - 222),
348,기초학부,학사,SE346b,02,심화화학실험 Ⅱ (물리.무기화학)(이),"김성균, 정현숙",교선필수,교과,실습,기초과학,화학,등급,2.0,0.0,4.0,목13:00-17:00(E6 - 222),
349,기초학부,학사,SE350,01,생명과학특강 I (이),예경무,교선필수,교과,이론,기초과학,생물,등급,3.0,3.0,0.0,"월13:00-14:30(E7 - L20), 수13:00-14:30(E7 - L20)",
350,기초학부,학사,SE354,01,생명현상의 정량적 이해 (이),"장익수, 유우경, 이창훈",교선필수,교과,이론,기초과학,생물,등급,3.0,3.0,0.0,"월10:30-12:00(E7 - 224), 수10:30-12:00(E7 - 224)",
351,기초학부,학사,SE356,01,인체의 구조와 질병 (이),김진,교선필수,교과,이론,기초과학,생물,등급,3.0,3.0,0.0,"수14:30-16:00(E7 - G02), 목09:00-10:30(E7 - G02)",
352,기초학부,학사,SE358,01,분자생물학(이),"엄지원, 김진해, 이영삼",교선필수,교과,이론,기초과학,생물,등급,3.0,3.0,0.0,"화10:30-12:00(E7 - 241), 금10:30-12:00(E7 - 241)",
353,기초학부,학사,SE364,01,전기전자 공학 Ⅱ (이.공),이제민,교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,"월16:30-18:00(E3 - 112), 수16:30-18:00(E3 - 112)",영어강의(Delivered in English)
354,기초학부,학사,SE367,01,동역학 (공),박석호,교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,"월09:00-10:30(E5 - 425), 수09:00-10:30(E5 - 425)",영어강의(Delivered in English)
355,기초학부,학사,SE374b,01,신경과학 Ⅱ (이),김경진,교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,"월10:30-12:00(E7 - 241), 목10:30-12:00(E7 - 241)",
356,기초학부,학사,SE376,01,데이터베이스개론(공),미배정,교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,,
357,기초학부,학사,SE378,01,의공학개론 (공),"이상훈, 박상현, 최홍수, 오세훈",교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,"월13:00-14:30(E5 - 425), 수13:00-14:30(E5 - 425)",영어강의(Delivered in English)
358,기초학부,학사,SE380,01,컴퓨터 알고리즘 (이.공),좌훈승,교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,"월13:30-15:00(E7 - 223), 수13:30-15:00(E7 - 223)",동일과목 : (SE361) 컴퓨터 공학 Ⅰ (이.공)  / 영어강의(Delivered in English)
359,기초학부,학사,SE383,01,공학적설계(공),"최경호, 신동훈, 임용섭",교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,수09:00-12:00(E5 - 220A),영어강의(Delivered in English)
360,기초학부,학사,SE386,01,시스템의 통합적 모델링(공) ,장평훈,교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,"화14:30-16:00(E7 - G02), 목14:30-16:00(E7 - G02)",영어강의(Delivered in English)
361,기초학부,학사,SE388,01,기구학(공),윤동원,교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,"화09:00-10:30(E5 - 116), 목09:00-10:30(E5 - 116)",영어강의(Delivered in English)
362,기초학부,학사,SE389,01,인공지능 입문(이.공) ,문인규,교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,"월10:30-12:00(E5 - 425), 수10:30-12:00(E5 - 425)",영어강의(Delivered in English)
363,기초학부,학사,SE389,02,인공지능 입문(이.공) ,박상현,교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,"화10:30-12:00(E5 - 116), 목10:30-12:00(E5 - 116)",영어강의(Delivered in English)
364,기초학부,학사,SE423,01,비선형 동력계(이.공),"이두석, 안흥주",교선필수,교과,이론,기초과학,수학,등급,3.0,3.0,0.0,"화16:00-17:30(E7 - G02), 목10:30-12:00(E7 - G02)",
365,기초학부,학사,SE425a,01,응용수학특론 (이.공) - 행렬군 및 응용,강효상,교선필수,교과,이론,기초과학,수학,등급,3.0,3.0,0.0,"월10:30-12:00(E7 - L31), 화14:30-16:00(E7 - L31)",동일과목 : (SE425) 응용수학방법론 (이.공) / 영어강의(Delivered in English)
366,기초학부,학사,SE434,01,응용물리특론(이.공),조창희,교선필수,교과,이론,기초과학,물리,등급,3.0,3.0,0.0,"월15:00-16:30(E7 - 235), 수15:00-16:30(E7 - 235)",영어강의(Delivered in English)
367,기초학부,학사,SE451,01,감염과 면역 (이),조정아,교선필수,교과,이론,기초과학,생물,등급,3.0,3.0,0.0,"화10:30-12:00(E7 - G03), 목10:30-12:00(E7 - G03)",영어강의(Delivered in English)
368,기초학부,학사,SE473,01,고체반응속도론(이.공),류한일,교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,"화16:30-18:00(E7 - L21), 수10:30-12:00(E7 - L21)",
369,기초학부,학사,SE475,01,기계유체역학(공),장경인,교선필수,교과,이론,기초공학,MIREBraiN,등급,3.0,3.0,0.0,"월10:30-12:00(E5 - 116), 수10:30-12:00(E5 - 116)",영어강의(Delivered in English)
